id,j,branch,wavenumber,intensity,pressure,temperature,model,npoints,rms,amplitude,amplitude_std,center,center_std,sigma,sigma_std,gamma,gamma_std,fwhm,fwhm_std,height,height_std
26,5,P35,5551.73148,1.58342,398.0,293.0,Voigt,569,0.0208267591513801,0.4690968628192153,0.0007426799959787,5551.731581281704,0.00014116609548,0.0128236390913689,0.0006659444567847,0.0927564303407892,0.000213475788176,0.1906418841059581,0.0004158116869923,1.580634492555551,0.0023441290570376
27,6,P35,5524.99375,1.43392,398.0,293.0,Voigt,444,0.0079258263124319,0.3257671194380495,0.0002471938760123,5524.993178744353,5.2084321127598456e-05,0.0068456304295128,0.0003537949720936,0.0719091680164119,7.836295452250835e-05,0.1457325752118625,0.0001546987983634,1.4292975519717062,0.0010270426256019
28,1,P37,5643.07765,0.647,398.0,293.0,Voigt,505,0.0059747366507441,0.1628373346762189,0.0001968496666243,5643.078388495174,9.329435811214978e-05,0.0088136072748148,0.0005068261301844,0.0804723996025377,0.0001401768912169,0.163767401189822,0.0002756172200663,0.6366420728613209,0.0007280779917231
29,2,P37,5621.03773,0.9248,398.0,293.0,Voigt,544,0.0070909613243308,0.2500941240112937,0.0002413071865169,5621.037367926933,7.973273005446369e-05,0.0068650171230613,0.0005751116681579,0.0865481802993741,0.0001194944120577,0.174702856084855,0.0002368155821308,0.914123617634626,0.0008395541778891
31,3,P37,5597.80947,0.99103,398.0,293.0,Voigt,552,0.0073521764901612,0.2717335719955376,0.0002514814970254,5597.80916257044,7.735790008468612e-05,0.0076356488891689,0.000527912465699,0.0873987925775153,0.0001159324297266,0.1767614607333032,0.0002293226123316,0.9822773378893772,0.0008644965938498
32,4,P37,5573.41264,0.95016,398.0,293.0,Voigt,60,0.0334028041893252,0.0367140147648987,0.0003405641504702,5573.404041912813,7.028400685032358e-05,0.007272501226452,7.892099066693919e-05,0.0027335151293554,0.0001190633809028,0.0202359423050165,0.0001435894906821,1.5281432047181618,0.0101542118642732
33,5,P37,5547.86136,0.84914,398.0,293.0,Voigt,455,0.0075121221490826,0.1886356536861524,0.0002314085167952,5547.859238263891,8.35447819811454e-05,0.0069378612753199,0.0005083256078622,0.0709421554269524,0.0001250409204513,0.1438757256185689,0.0002466760594986,0.8385149921893295,0.0009780935099991
34,6,P37,5521.14152,0.73766,398.0,293.0,Voigt,360,0.0225013421721429,0.130683568021474,0.0006201658430294,5521.162552262114,0.000257325317083,0.0130640625203577,0.0007454547612246,0.0541896750054934,0.0003898553328453,0.1170207269766189,0.0007266392348708,0.729156928529942,0.003172067853417
1,0,R35,5687.63869,1.34859,141.0,313.0,Voigt,114,0.0106414879966539,0.1475012473856368,0.0003269326495395,5687.638153143654,7.426121272920392e-05,0.0052889236786783,0.000322074642332,0.0343479780364803,0.0001111999763825,0.071036307021616,0.0002153412461718,1.33658467069204,0.0027901362824715
2,1,R35,5706.07966,2.4424,141.0,313.0,Voigt,106,0.0210209807964302,0.2568137256899307,0.000641096683644,5706.079835328771,8.073366943685198e-05,0.0060009732359371,0.0003061159982327,0.0330798502294913,0.0001218937119027,0.0692477141140341,0.0002334471283302,2.3968032492181246,0.0055666137262654
3,2,R35,5723.28709,3.03563,141.0,313.0,Voigt,105,0.0246064197567901,0.3147380494938302,0.0007459645434959,5723.287377176821,7.579949115677829e-05,0.0054871161747445,0.0003089793699132,0.0328459708203874,0.0001142761176276,0.0683104202175647,0.0002201621300731,2.9712893342114963,0.0065788541829818
4,3,R35,5739.2478,3.1559,141.0,313.0,Voigt,100,0.0354988261605722,0.3119915416535765,0.0010570477618838,5739.247574536554,0.0001039732112817,0.005933452117703,0.0003737525722339,0.0313435304440717,0.000157247301362,0.0658603834459014,0.0003001378684043,3.065332371940785,0.0096330161843954
5,4,R35,5753.94859,2.99905,141.0,313.0,Voigt,91,0.037896835295791,0.2680426068712295,0.001075756506685,5753.948821217654,0.0001117583005114,0.006497377574457,0.0003407034390078,0.028004509396489,0.0001695930142148,0.060167694991061,0.0003174683440384,2.9038784628963543,0.0106838838293187
6,5,R35,5767.38007,2.5206,141.0,313.0,Voigt,81,0.0205757281502046,0.2041537558318535,0.0005542181983318,5767.380593256328,6.75986803397591e-05,0.0046493828583145,0.0002550536167051,0.0254896288892125,0.0001022049644929,0.0533836693569732,0.0001956572917235,2.471926541373259,0.0062362060075925
7,6,R35,5779.53281,1.8365,141.0,313.0,Voigt,74,0.0067056574349572,0.1373620364992952,0.0001723557590133,5779.531885476925,2.840280131321642e-05,0.0052928496809034,8.521735836871283e-05,0.0227308320231259,4.310504393520789e-05,0.0488599092813609,8.065815393009649e-05,1.8328135699816568,0.0021104123803313
8,7,R35,5790.39362,1.19163,141.0,313.0,Voigt,73,0.0101198919781167,0.0830464942006702,0.0002485810125461,5790.393135343127,6.358709222626273e-05,0.0088436209961881,0.0001191147533606,0.0190023709385245,9.800504143493836e-05,0.0476399879970843,0.0001638413263014,1.1929864197488012,0.0030891109841757
9,8,R35,5799.95309,0.70431,141.0,313.0,Voigt,82,0.0167663781016433,0.0472409696053899,0.0003934874779589,5799.9526055005645,0.0001717744122769,0.0091667965132453,0.0003024445673811,0.017606181860198,0.0002609234380542,0.0459265374929114,0.0004258365444496,0.712253396976597,0.0051398986657128
10,0,R37,5683.55388,0.45622,141.0,313.0,Voigt,160,0.0184510962100191,0.0551797596915917,0.0005940075795598,5683.553786916192,0.0004261973905934,0.0141097102721063,0.0008271870866559,0.0361559709621184,0.0006385447691288,0.085950056013755,0.0011056940184638,0.4322710249755472,0.0041677618033817
11,1,R37,5701.97037,0.79694,141.0,313.0,Voigt,128,0.0136136050546827,0.090014078228638,0.0004212678507606,5701.969608847564,0.0001643206112252,0.0086517831574903,0.000461010649581,0.0345310284696995,0.0002457188716945,0.0749752260032901,0.0004559010946687,0.7852871177013738,0.0033952574124302
12,2,R37,5719.1552,0.98458,141.0,313.0,Voigt,121,0.0128856545947024,0.1094319910441147,0.000396643064675,5719.15438602,0.0001241057771841,0.0067458129515207,0.0004282063704469,0.0344860668784406,0.0001854588935614,0.0726877833645969,0.0003530108520819,0.9751789890393908,0.0033069404120112
13,3,R37,5735.09519,1.03087,141.0,313.0,Voigt,112,0.0119439367276722,0.1090169945209456,0.0003602293845786,5735.094206267558,0.0001072376389503,0.0066488135212836,0.0003613106613806,0.0326995910772075,0.0001609252616245,0.0691901637928627,0.0003052619868071,1.0218954675378304,0.0031443799480364
14,4,R37,5749.77904,0.94488,141.0,313.0,Voigt,104,0.0101514527754486,0.0945034912655142,0.0002976594951567,5749.778319904681,9.600218241964691e-05,0.006212320746979,0.0003274671578905,0.030767818127104,0.0001442530774777,0.065055714082513,0.0002738105290182,0.9419238646695896,0.002760525720922
15,5,R37,5763.19545,0.79182,141.0,313.0,Voigt,96,0.0097498762538573,0.0723747086283753,0.0002720839384058,5763.195768607613,0.0001041930784511,0.0060849942914029,0.0003304266343345,0.027748520696899,0.0001564598112146,0.0592056387840116,0.0002946359255928,0.7950094999135688,0.0027723673820569
16,6,R37,5775.335,0.6053,141.0,313.0,Voigt,94,0.0139760259507259,0.0498332163131832,0.0003671699944021,5775.335527234674,0.0001863461367001,0.0082425789954907,0.0004130870695473,0.0237744957989051,0.0002805785911995,0.0548551442023167,0.0004963367865626,0.6059674044330745,0.0040217345368747
17,7,R37,5786.18828,0.4064,141.0,313.0,Voigt,99,0.0157632116658947,0.0319702638485626,0.0004024102009452,5786.188310182272,0.0003104886569426,0.010455401528403,0.0005455512371487,0.0214680420271963,0.0004697543109361,0.054662726509464,0.0007778096471597,0.4021144370380692,0.0044140546716926
18,1,P35,5647.0919,1.20344,141.0,313.0,Voigt,118,0.0114534859202874,0.1358562687245042,0.0003577613427674,5647.09119510444,9.128867296774534e-05,0.006251898705214,0.0003499939569881,0.0353017980089002,0.0001369479544078,0.0737510539474838,0.0002627546820832,1.1897169157777665,0.002933051678042
19,2,P35,5625.01622,1.94446,141.0,313.0,Voigt,113,0.0117057109809389,0.2167420645767778,0.0003650626216935,5625.015526277068,5.7408946668818494e-05,0.0045557761566685,0.0002930594412737,0.0353023102987399,8.617038064367988e-05,0.0723117230331682,0.0001683806348824,1.923253025093736,0.0030586472056333
20,3,P35,5601.7522,2.20028,141.0,313.0,Voigt,113,0.0144418673717872,0.2447259941708233,0.0004486976738398,5601.752127168626,6.216879261646924e-05,0.0047622793345323,0.0002568663439808,0.0352795423409458,9.328066280259649e-05,0.0724213191379836,0.0001819028163024,2.1698290006570606,0.0037273143131626
21,4,P35,5577.31678,2.10203,141.0,313.0,Voigt,108,0.0121568473932036,0.2238864516257326,0.0003710079271136,5577.316353917883,5.401204861240535e-05,0.0042645166696451,0.0002834877253725,0.0337870539081184,8.106252766063867e-05,0.0691386815180129,0.0001585501415047,2.0771362693092024,0.0032515131097131
22,5,P35,5551.72315,1.79542,141.0,313.0,Voigt,99,0.0062320941189226,0.1775710887086412,0.0001829610770947,5551.72273923515,3.092549453553561e-05,0.0032266093869082,0.0001955682089962,0.0312868134874007,4.638455672234706e-05,0.0635486760737338,9.137092494505828e-05,1.787964140947594,0.0017475195023221
23,6,P35,5524.98449,1.39058,141.0,313.0,Voigt,90,0.0077676472186319,0.123877413050031,0.0002155643056381,5524.984697691144,4.683154890949069e-05,0.0041029719566456,0.000205469505862,0.0277285575135187,7.028774144210879e-05,0.057206392366643,0.00013642358291,1.3927648135072923,0.002278944456123
24,7,P35,5497.11588,0.96181,141.0,313.0,Voigt,86,0.0128391650608559,0.0773431714564511,0.0003351576920632,5497.115938559244,0.000105575295194,0.0062097416615731,0.0002936649945642,0.0239687545903356,0.0001586983786038,0.0523026839843723,0.0002932258902494,0.9688190804306342,0.0038568745322794
25,8,P35,5468.1286,0.58742,141.0,313.0,Voigt,90,0.0146521085949072,0.0450208881157506,0.0003697288391841,5468.129482883892,0.0001932098652599,0.0080057837874416,0.0004113773521682,0.0218193374835531,0.0002904895782262,0.0510398360818792,0.0005087645189765,0.5909303976009422,0.0043609722379702
26,1,P37,5643.06735,0.41324,141.0,313.0,Voigt,215,0.0224031684731806,0.0528673936812899,0.0007419931279281,5643.066667158705,0.0006147300787344,0.0172902629755697,0.0010239861298079,0.0382822028096682,0.0009134891275556,0.095037272788045,0.001536684205131,0.379572753402244,0.0047438788712018
27,2,P37,5621.02557,0.6449,141.0,313.0,Voigt,147,0.0160606004629674,0.0777992788880566,0.0005113702442716,5621.025211967874,0.0002503907797054,0.0103921666238131,0.0006461497255313,0.0367967579451628,0.0003730366660261,0.0814377469680857,0.0006813730050566,0.6287694443565319,0.0037975353410546
28,3,P37,5597.79921,0.71989,141.0,313.0,Voigt,140,0.0158529749739518,0.0860335283800351,0.0005043532912809,5597.798442560593,0.000220110404473,0.0103054236379593,0.000551961389831,0.0363553478529115,0.0003292415328965,0.0805128026273347,0.0006010674396394,0.7034534216314541,0.0037795079949173
29,4,P37,5573.40146,0.69436,141.0,313.0,Voigt,133,0.0142713404704816,0.0793364148850575,0.0004434714858502,5573.4019595994805,0.0001997118739007,0.0085714949697224,0.0005580942792893,0.0351700428201237,0.0002976813875034,0.0760625925687791,0.0005541372432039,0.6813617997227378,0.0035308437914872
30,5,P37,5547.85115,0.59625,141.0,313.0,Voigt,139,0.0169175596296603,0.0637045791740586,0.0005043760030154,5547.850594997247,0.000268902574977,0.0108772052897883,0.0005819785516059,0.0317683360195983,0.0004006291323268,0.0730877110826208,0.000710220433803,0.5808648333114976,0.0041709890797331
31,6,P37,5521.15769,0.46753,141.0,313.0,Voigt,143,0.0219987359634821,0.0455997937993936,0.000629312261657,5521.157087523643,0.0004426148983066,0.0142368498186449,0.0007180192661649,0.0271065798200626,0.0006658298940583,0.0709409422377029,0.0010845849079645,0.4455117545908382,0.0053544510095811
0,0,R37,5683.55388,0.09794,27.0,313.0,Voigt,40,0.0028256059108185,0.0052382019125966,6.768333931289561e-05,5683.553163089369,0.0001895478814852,0.012139063479714,0.000256685202933,0.0096082613169805,0.0003450157923057,0.0402246294323338,0.0004647832378326,0.1009357584130767,0.0009187089055624
0,0,R35,5687.6368,0.29181,27.0,313.0,Voigt,40,0.0071392792197814,0.0155740633543665,0.0001714854200753,5687.636939890277,0.0001617700452372,0.0121654398175294,0.0002189340718059,0.0096619432044635,0.0002953538462318,0.0403562378321567,0.0003981364498769,0.2989893803422034,0.0023188565092025
0,1,R37,5701.97037,0.17782,27.0,313.0,Voigt,39,0.0047555428880173,0.0095638075266725,0.000116713615626,5701.970063691478,0.0001776096654531,0.0122930064730131,0.0002405944388693,0.0096514203612632,0.0003299365681798,0.0406288183480222,0.0004437932637839,0.1826439913065041,0.0015456940544236
0,1,R35,5706.07966,0.52749,27.0,313.0,Voigt,39,0.0115889398839174,0.0272424600926699,0.0002731437949555,5706.080177006307,0.0001435593160024,0.0114783701477629,0.0001965098482963,0.0096992978486274,0.0002593874943014,0.0388676644018257,0.0003538273385612,0.538675397626763,0.0038457489814289
0,2,R37,5719.1552,0.22382,27.0,313.0,Voigt,38,0.0058802127353432,0.0116654140284728,0.0001418517858612,5719.154861983328,0.0001720012781957,0.0119619756775315,0.0002325030084819,0.0093226068769303,0.000319282864625,0.0394421151729487,0.0004288729381111,0.2296992752042602,0.0019412038170032
0,2,R35,5719.1552,0.22382,27.0,313.0,Voigt,38,0.0057927695546691,0.0117153683882243,9.28993002740297e-05,5719.154861172264,0.0001716356189492,0.0121794910921548,0.0002225849084998,0.0093219028853943,0.000319277782475,0.0399310561887172,0.0005016860152072,0.2283868860132882,0.0020189045724357
0,3,R37,5735.09519,0.2305,27.0,313.0,Voigt,37,0.0062770102970794,0.0120364107335211,0.0001536816907597,5735.095201816348,0.0001786842758463,0.0116314714202858,0.0002459981764927,0.0096631472549191,0.0003337774294362,0.0391606742820958,0.0004538067623244,0.2367435627025647,0.0020926784339234
0,3,R35,5739.2478,0.67925,27.0,313.0,Voigt,39,0.0150280227975537,0.0342566891815402,0.0003456875806569,5739.248430057729,0.0001427027354997,0.0109878848306175,0.0001971438980839,0.0096945853869898,0.0002536768763033,0.0377681238678624,0.0003489876261244,0.6931538875991928,0.0050561172796131
0,4,R37,5749.77904,0.20187,27.0,313.0,Voigt,38,0.0060994911475786,0.0104773356756445,0.0001454445867329,5749.779845322993,0.0001959896144462,0.0114768977522172,0.0002696996217895,0.0096108877692184,0.0003581249037842,0.0387438806983958,0.0004876587636206,0.2080792762148035,0.0020339113754947
0,4,R35,5753.95048,0.60951,27.0,313.0,Voigt,36,0.0142973298472162,0.0302466553038058,0.0003371111326552,5753.950064284672,0.0001508606809776,0.0106092047457044,0.0002116228482563,0.0097049234359585,0.0002753575406795,0.0369420912284432,0.0003815664389218,0.622722852545102,0.0049193371048952
0,5,R37,5763.19733,0.16449,27.0,313.0,Voigt,35,0.0049915923451236,0.0084026491825839,0.0001230769470356,5763.197265098937,0.0001970969487906,0.0111170200845165,0.0002759329668844,0.009649160129511,0.0003725375558938,0.0379931129712251,0.0005108478605619,0.1693776465901806,0.0017029064367595
0,5,R35,5767.38195,0.47681,27.0,313.0,Voigt,35,0.0129007029324953,0.023499021674268,0.0003055502116162,5767.382044693464,0.0001727769933333,0.0104225329957183,0.0002445871957007,0.0096731005414154,0.000317789465654,0.0364848961585086,0.0004416579092658,0.4889268425394466,0.0044837918654134
0,6,R37,5775.33688,0.11528,27.0,313.0,Voigt,35,0.0041144496522244,0.0057782053364091,9.852585122421036e-05,5775.337130216598,0.0002271975697098,0.0106882765136464,0.0003212578155428,0.0095816181210963,0.000421700716663,0.0369468773575106,0.0005819859454781,0.1192651752463816,0.0014206413201409
0,6,R35,5779.53469,0.33737,27.0,313.0,Voigt,34,0.0107222115396015,0.0165327688966693,0.0002558183715204,5779.533852298873,0.0002017037624428,0.0102238645238463,0.0002874882806558,0.0096361467216861,0.0003731657746281,0.0359946592093139,0.0005202525859086,0.3479581054640462,0.0037681924470509
0,7,R35,5790.39362,0.21124,27.0,313.0,Voigt,34,0.0071975483633443,0.0104418158841564,0.0001730961652081,5790.394472210558,0.0002165897424767,0.0103779597586832,0.0003081770014566,0.009614740968953,0.0004031721097973,0.0363052539756032,0.0005601201022153,0.2183812481119288,0.0025188664872609
0,8,R35,5799.95498,0.11925,27.0,313.0,Voigt,33,0.0043987972984887,0.0058384921326851,0.000106369513304,5799.954779783276,0.0002332284734311,0.0101771596800512,0.000335519008208,0.0095990965133916,0.0004384545469259,0.035839945504883,0.0006113664384426,0.1233987979290643,0.0015561271983652
0,1,P35,5647.0919,0.26464,27.0,313.0,Voigt,41,0.0060486936577196,0.0142441524285428,0.0001448476584751,5647.090979576617,0.0001517697768503,0.0123322070104368,0.0002038034832565,0.0096752205240544,0.0002746534035792,0.0407489937928314,0.0003693828100421,0.271249362180062,0.0019488126077024
0,1,P37,5643.06547,0.09159,27.0,313.0,Voigt,40,0.0025934581273219,0.0049007190506276,6.215273692632585e-05,5643.065854119066,0.0001860990936285,0.0121629690895048,0.0002522316455115,0.0096129148686692,0.000339418106524,0.0402846258790849,0.0004571150181806,0.0943101225849006,0.0008426681834689
0,2,P35,5625.01434,0.44061,27.0,313.0,Voigt,39,0.0101226808188375,0.0230144187599361,0.0002412327190381,5625.014736327164,0.0001508367693139,0.0117084518680061,0.0002058040286966,0.0096884982196501,0.0002746678597893,0.0393673866958823,0.0003731549596065,0.4505256766798074,0.0033390334161019
0,2,P37,5621.02557,0.14576,27.0,313.0,Voigt,39,0.0040252274695725,0.0078410977066,9.886004829961128e-05,5621.0247708455045,0.0001834251473935,0.0122794305371984,0.00024823360968,0.0096491302270818,0.0003404362826126,0.0405952067185966,0.0004579906425815,0.1498519521568207,0.0013091391491807
0,3,P35,5601.7522,0.50486,27.0,313.0,Voigt,39,0.0111564271052873,0.0261105813195635,0.0002632537543198,5601.752142178335,0.0001444717695145,0.0115170363123624,0.0001977842693276,0.0096954426758502,0.0002614497704183,0.0389487847804785,0.0003563799813036,0.5154721173438477,0.0036982727579995
0,3,P37,5597.79921,0.17055,27.0,313.0,Voigt,38,0.0050750592883898,0.0089334757887299,0.0001223639494575,5597.798770127117,0.0001942699240817,0.011689116806888,0.0002665669010262,0.0096212339505694,0.0003580639768167,0.039232764985667,0.000485957794127,0.1756013239780327,0.0016827380763189
0,4,P35,5577.31678,0.47531,27.0,313.0,Voigt,38,0.0123499230236679,0.0242307797137527,0.0002900172980572,5577.3174429856845,0.0001679456587703,0.0111542857621667,0.0002320794701035,0.0096573837940021,0.0003037223708072,0.0380874018248746,0.0004162793987755,0.4873859052148067,0.0041525051826767
0,4,P37,5573.40334,0.15967,27.0,313.0,Voigt,38,0.0047678941178943,0.0083797558075509,0.0001152265746004,5573.40315418809,0.0001951264204421,0.0117325005032977,0.0002677545974404,0.0096205781271634,0.0003603973782168,0.0393290402490105,0.0004887710394895,0.1643944366241688,0.0015790479424993
0,5,P35,5551.72315,0.39049,27.0,313.0,Voigt,36,0.0103782514671576,0.0197308691668782,0.0002488116785611,5551.724022781443,0.0001717215259083,0.0109149020346175,0.0002394811165574,0.0096740743395162,0.000316600398463,0.0375776594868941,0.0004359465424635,0.401020190820568,0.0035423868711669
0,5,P37,5547.85115,0.13019,27.0,313.0,Voigt,37,0.0037477398120523,0.0068330482808839,9.217921167051904e-05,5547.851680019759,0.0001889836424879,0.0117098937755264,0.0002599026570248,0.0096474564286559,0.0003538534236446,0.0393148798639615,0.0004803305001838,0.1340171506167511,0.0012471024269187
0,6,P35,5524.98638,0.28345,27.0,313.0,Voigt,36,0.0091792316234617,0.0142524594915646,0.000217753359578,5524.985498748976,0.0002070485344885,0.0107712212471546,0.0002900372677793,0.0096082571910134,0.0003791007697157,0.0371677758164511,0.0005226761961177,0.292620920340394,0.0031473850759376
0,6,P37,5521.15957,0.10059,27.0,313.0,Voigt,31,0.0042286090313307,0.0047564747559479,0.0001018661202423,5521.160100650966,0.0002611362295564,0.0094153170919548,0.0003861393112701,0.0095790972907179,0.0004925563911358,0.0341388679604937,0.0006977048478328,0.1044811305710851,0.0015473451972311
1,0,R35,5687.63869,1.04618,211.0,313.0,Voigt,130,0.0208395171957143,0.2361075143847584,0.0011345693813483,5687.637638904446,0.0002859254052927,0.0144819784497349,0.0009450671528023,0.0711416486014344,0.0005075472645588,0.1505490392777114,0.000962673699855,1.017198214260639,0.0038571508735716
2,1,R35,5706.07778,1.8194,211.0,313.0,Voigt,116,0.0177178151389553,0.3877130239544813,0.0009518713112779,5706.077125595901,0.0001334526479632,0.0107591415178649,0.0005645357282886,0.0669727163406288,0.0002393538165519,0.1388976187127703,0.0004623142337394,1.798453166151839,0.0034638567072629
3,2,R35,5723.28521,2.27205,211.0,313.0,Voigt,111,0.0144466613705191,0.4702041388714574,0.0007653748752403,5723.284447164926,8.521731258312489e-05,0.0084215314349009,0.0004436130985427,0.0651801281836334,0.0001526679170757,0.133519471694433,0.0002983041914058,2.259704437971892,0.0029004387161764
4,3,R35,5739.24403,2.40103,211.0,313.0,Voigt,104,0.0131648486949491,0.4704157473783536,0.0006811805315065,5739.243738268688,7.137651052413646e-05,0.0070232742470737,0.0003846054032366,0.0619278828392783,0.000128046785045,0.1261817605247389,0.0002514722111094,2.3879708896758007,0.0027185795957445
5,4,R35,5753.94295,2.3062,211.0,313.0,Voigt,94,0.0124259127107892,0.4054452252956096,0.0006092261762886,5753.944012086019,6.677222426742519e-05,0.0066086938773086,0.000373278067619,0.0555086747923478,0.00011962723758,0.1133104487249023,0.0002345240038876,2.293347082554546,0.002720503615526
6,5,R35,5767.3763,2.0362,211.0,313.0,Voigt,81,0.0188091770197705,0.3060713583440024,0.0008609194257723,5767.375054274694,0.0001073387071142,0.0076858502687944,0.0004487997448118,0.0472691501448325,0.000193610611123,0.0981156013151496,0.0003736728127016,2.010426660347333,0.0044065671315751
7,6,R35,5779.52716,1.61315,211.0,313.0,Voigt,71,0.0174811563371826,0.2100987628485455,0.0007437003769196,5779.525803913231,0.0001175609215056,0.0076090440861513,0.0004329798302448,0.0406843910156014,0.0002119785939288,0.0853940112790928,0.0004050018772837,1.5914675188236571,0.0043788493077999
8,7,R35,5790.38797,1.143,211.0,313.0,Voigt,65,0.0127792643239999,0.1339784472690707,0.0005100327238899,5790.387004312604,0.0001144635346473,0.0073436481241617,0.0003955614482659,0.0363257783791212,0.0002050905860606,0.0768172838897823,0.0003892440320996,1.1309609285630329,0.0033637867225135
12,1,R37,5701.96848,0.67713,211.0,313.0,Voigt,147,0.0230955762594998,0.1618704815846443,0.0012816374526759,5701.966907456444,0.0005183506235112,0.0199012601559518,0.0013762113526084,0.075315027532819,0.0009141546697244,0.1648518735312267,0.0016848111165839,0.6439518644570362,0.0040186578258434
13,2,R37,5719.15143,0.83425,211.0,313.0,Voigt,131,0.0229301904954553,0.1838288555078694,0.001229619635816,5719.151721236763,0.0003950699065325,0.0177509277872043,0.0010946297265827,0.0688165777162164,0.000702333981666,0.1500656729804989,0.0012984147066557,0.8023840581854287,0.0041937488209859
14,3,R37,5735.09142,0.88046,211.0,313.0,Voigt,121,0.0226167944342079,0.1798560932844271,0.0011744296061627,5735.090674442112,0.0003558318008708,0.0180300416031924,0.0009017148263164,0.0629939087323369,0.0006374317398287,0.1397456666802845,0.0011621119882129,0.8477352425434005,0.0042726046689626
15,4,R37,5749.77527,0.83903,211.0,313.0,Voigt,110,0.0207636700179967,0.1575351715126292,0.0010352984850894,5749.773412348178,0.0003272162869151,0.0155658542012846,0.0008689104777231,0.05808041286192,0.0005856319897767,0.1274157875475149,0.0010773399279517,0.8114347211217386,0.0041321132597619
16,5,R37,5763.19168,0.73882,211.0,313.0,Voigt,101,0.0224591549253009,0.1232962945139961,0.0010525861221669,5763.190215258897,0.0003833585180425,0.0167819104793833,0.0008707475103396,0.0506608323022776,0.000688209121242,0.1156914232318467,0.0012268095086013,0.7085519588994876,0.0046284326262487
17,6,R37,5775.32935,0.59887,211.0,313.0,Voigt,98,0.0253335998933303,0.0914423431070441,0.0011207090649541,5775.329329998896,0.0005189639316358,0.0184479986547447,0.0010270262082334,0.0454302437613138,0.0009278174786608,0.1091984316973401,0.0015944134759618,0.565775911989533,0.0052740304876873
18,7,R37,5786.18263,0.44094,211.0,313.0,Voigt,122,0.032250094756136,0.0723418150838716,0.0014748569710738,5786.18166409298,0.0010228616171031,0.0252092757325697,0.0016605751063584,0.0496447623389013,0.0018033025336188,0.1283083251443395,0.002959141980398,0.3893504077810913,0.0060573119784024
19,1,P35,5647.09002,0.9469,211.0,313.0,Voigt,136,0.023045812838664,0.2198873288672855,0.0012739013540486,5647.088569015559,0.0003572184654928,0.0184279940000402,0.0009849695332938,0.0722672716786804,0.0006377776884777,0.1573174317596286,0.0011807643082387,0.9150133476544532,0.004125256532358
20,2,P35,5625.01434,1.50177,211.0,313.0,Voigt,122,0.0193820612095091,0.3314204359470541,0.0010554948483405,5625.0133927518045,0.0001809829229159,0.0118879417297195,0.0007147230460861,0.0694976124477794,0.000323666246062,0.1447929431422487,0.0006225557652757,1.4769635486496435,0.0036971273037208
21,3,P35,5601.75031,1.71532,211.0,313.0,Voigt,117,0.0171031293363135,0.3696932414896595,0.0009257324858093,5601.749005853071,0.0001376808757642,0.0100649962196288,0.0006244640638397,0.0680481233494693,0.000246828703102,0.1403857893441818,0.0004790878059978,1.693733910037781,0.0033342742871895
22,4,P35,5577.31301,1.66321,211.0,313.0,Voigt,113,0.0189044425568888,0.3396876931833491,0.0009867322339874,5577.312234322089,0.0001527268342041,0.0104112202647257,0.0006365431053009,0.0643067714845795,0.0002722373158591,0.1334400872731538,0.0005255695906134,1.640415770155118,0.0037645713572684
23,5,P35,5551.7175,1.46746,211.0,313.0,Voigt,101,0.0181718720888157,0.269404408801667,0.0009082518429974,5551.718273400061,0.0001586693229111,0.0108438000774011,0.0005769615579957,0.057426076379719,0.0002852089457884,0.120638542053886,0.0005444898377893,1.444923409602452,0.0037979284258172
24,6,P35,5524.98073,1.19394,211.0,313.0,Voigt,90,0.0185274285158162,0.1916767389678868,0.0008641914562513,5524.980201593653,0.0001872194194406,0.0111147359778989,0.0005912927493077,0.0498598746467958,0.000336597387896,0.1065915203268505,0.0006327909796175,1.1702378561622588,0.0040931303455207
25,7,P35,5497.11211,0.87965,211.0,313.0,Voigt,83,0.0198390793552311,0.1243665462617388,0.0008580325550367,5497.111591033881,0.0002574719923983,0.0126821425905339,0.0006465141276719,0.0429820847534971,0.0004619020226632,0.0958813093893131,0.000838405038447,0.8558975685377526,0.0045451596305742
26,1,P37,5643.06359,0.38318,211.0,313.0,Voigt,150,0.016850958452963,0.1121382097021105,0.0012493339878607,5643.064335577999,0.0008026265006887,0.0314660132974782,0.0018040898004213,0.0915372108925219,0.0016182763120592,0.2107868661663893,0.0028668830917572,0.3546375253926812,0.0026336639853729
27,2,P37,5621.02557,0.56821,211.0,313.0,Voigt,168,0.0264739498118615,0.1463532193863211,0.0015294207980161,5621.023222628228,0.0007618162266303,0.029629628849553,0.0015644478187527,0.0793453941658896,0.0013557086974169,0.1864367755593015,0.0023668206654731,0.5266383895252199,0.0042311964790332
29,4,P37,5573.39958,0.61814,211.0,313.0,Voigt,149,0.0236803863724891,0.1449428684692252,0.0012919935745388,5573.3981760797005,0.0005824109958923,0.0217696482241629,0.0014067470292631,0.0735120237895654,0.0010230206865754,0.1640973202747169,0.0018558996402355,0.5829662012899535,0.0040949226848174
31,6,P37,5521.15016,0.46939,211.0,313.0,Voigt,142,0.027365659153958,0.0958451764795305,0.0013958795158608,5521.15106626835,0.0008665549825851,0.0296575038732311,0.0014838522029803,0.0601632110659702,0.0015469846387936,0.1538435807284093,0.0025548384254191,0.4288774104215343,0.0047177918549962
