wavenumber,intensity,j,branch,pressure,temperature,fwhm,gamma,sigma,mean_wv,std_wv,skew_wv,kurtosis_wv,max_wv,min_wv,median_wv,mean_int,std_int,skew_int,kurtosis_int,max_int,min_int,median_int
5749.77904,0.20187,4,R37,27,313,0.0387438806983958,0.0096108877692184,0.0114768977522172,5749.779978214286,0.015492185856771276,-5.1368662746318064e-05,-1.2000201807545245,5749.8054,5749.75455,5749.77998,0.14664000000000002,0.0448642592221866,-0.35330546788733336,-1.266666631775092,0.20187,0.0684,0.15364499999999998
5753.95048,0.60951,4,R35,27,313,0.0369420912284432,0.0097049234359585,0.0106092047457044,5753.950478148148,0.014946993018077349,0.00011689796422360983,-1.1999174428267536,5753.97496,5753.926,5753.95048,0.4347681481481481,0.13795188852074025,-0.29281767743541404,-1.3138259582656442,0.60951,0.19488,0.45094
5763.19733,0.16449,5,R37,27,313,0.0379931129712251,0.009649160129511,0.0111170200845165,5763.197330000001,0.014948204420174185,-1.8256401021547304e-10,-1.2001119396772313,5763.22181,5763.17285,5763.19733,0.12039259259259259,0.03604681812401889,-0.37759153116312943,-1.2422477031777683,0.16449,0.05733,0.12428
5767.38195,0.47681,5,R35,27,313,0.0364848961585086,0.0096731005414154,0.0104225329957183,5767.3819533333335,0.014948640535068029,3.9765443246210795e-06,-1.1999438883942815,5767.40644,5767.35747,5767.38195,0.33932888888888885,0.1093117312070721,-0.3091523020090985,-1.3067243864094444,0.47681,0.15373,0.34843
5775.33688,0.11528,6,R37,27,313,0.0369468773575106,0.0095816181210963,0.0106882765136464,5775.3368833333325,0.014948640535116521,3.97674927740432e-06,-1.1999438884129616,5775.36137,5775.3124,5775.33688,0.08363444444444446,0.02594662395903935,-0.3841674739167147,-1.2349951083542532,0.11528,0.03742,0.08717
5779.53469,0.33737,6,R35,27,313,0.0359946592093139,0.0096361467216861,0.0102238645238463,5779.533748461538,0.014404651940811055,5.5534466148492243e-05,-1.2000374120684802,5779.55729,5779.51021,5779.5337500000005,0.24526961538461536,0.07501010697130191,-0.3574668729342908,-1.2623206106299119,0.33737,0.11525,0.257155
5790.39362,0.21124,7,R35,27,313,0.0363052539756032,0.009614740968953,0.0103779597586832,5790.394561538462,0.014404651940925241,-5.553451693518575e-05,-1.2000374120569806,5790.4181,5790.37102,5790.39456,0.15480076923076924,0.046429092683193965,-0.3819984255148615,-1.2375500313197492,0.21124,0.07352,0.16266999999999998
5799.95498,0.11925,8,R35,27,313,0.035839945504883,0.0095990965133916,0.0101771596800512,5799.954036153847,0.01440339684288914,0.00018514609940932012,-1.1999896410703248,5799.97758,5799.9305,5799.954035000001,0.08684961538461537,0.02672243678720475,-0.40395791627894245,-1.2026102416880877,0.11925,0.03756,0.09153
5647.0919,0.26464,1,P35,27,313,0.0407489937928314,0.0096752205240544,0.0123322070104368,5647.090958666668,0.01657935457608459,9.545475271427163e-05,-1.2000517260623833,5647.11827,5647.06365,5647.0909599999995,0.1886296666666666,0.06065531079362519,-0.3060749377675818,-1.3118601722098395,0.26464,0.08531,0.19702
5643.06547,0.09159,1,P37,27,313,0.0402846258790849,0.0096129148686692,0.0121629690895048,5643.065471379311,0.01603455169404837,0.00012473680516891084,-1.1999297211697875,5643.09184,5643.03911,5643.06547,0.06656931034482759,0.020329556584833833,-0.36028630543201756,-1.2586208554081697,0.09159,0.03024,0.07012
5625.01434,0.44061,2,P35,27,313,0.0393673866958823,0.0096884982196501,0.0117084518680061,5625.014336551724,0.01603593582182126,-4.454049865328014e-05,-1.2000288981803777,5625.0407,5624.98797,5625.01434,0.3131396551724137,0.10081179014390977,-0.2949844127906723,-1.3159980317758846,0.44061,0.13849,0.32716
5621.02557,0.14576,2,P37,27,313,0.0405952067185966,0.0096491302270818,0.0122794305371984,5621.024630666667,0.016578649529789068,-0.00010984179218094135,-1.1999251043652484,5621.05194,5620.99732,5621.02463,0.10408433333333336,0.033580423657072964,-0.33663192705055417,-1.2836534603614802,0.14576,0.04573,0.10921
5601.7522,0.50486,3,P35,27,313,0.0389487847804785,0.0096954426758502,0.0115170363123624,5601.752195172414,0.016034677514785052,-3.4647136465305516e-05,-1.1998368117519012,5601.77856,5601.72583,5601.7522,0.3560313793103449,0.11673748295470905,-0.27650348375842143,-1.3331785343998632,0.50486,0.15952,0.37722
5597.79921,0.17055,3,P37,27,313,0.039232764985667,0.0096212339505694,0.011689116806888,5597.7992134482765,0.01603593582185178,4.45403555001027e-05,-1.2000288981846294,5597.82558,5597.77285,5597.79921,0.1220541379310345,0.03915796493665491,-0.34791363262325287,-1.2656674257905092,0.17055,0.0516,0.12871
5577.31678,0.47531,4,P35,27,313,0.0380874018248746,0.0096573837940021,0.0111542857621667,5577.317718214285,0.015492185856746705,-5.1368602149778526e-05,-1.2000201807747377,5577.34314,5577.29229,5577.31772,0.33959285714285714,0.10797301040871082,-0.304712226307924,-1.307699265682953,0.47531,0.15256,0.35406499999999996
5573.40334,0.15967,4,P37,27,313,0.0393290402490105,0.0096205781271634,0.0117325005032977,5573.403343448276,0.016035935821996774,4.454039835253511e-05,-1.20002889818331,5573.42971,5573.37698,5573.40334,0.1144544827586207,0.036521682951580474,-0.34810214699701075,-1.2703021553739866,0.15967,0.04974,0.12195
5551.72315,0.39049,5,P35,27,313,0.0375776594868941,0.0096740743395162,0.0109149020346175,5551.724091428571,0.015491578049916337,-8.216837570370522e-05,-1.2002084816032101,5551.74951,5551.69867,5551.72409,0.27712857142857145,0.0905939894463729,-0.3105150726031077,-1.3067906792951143,0.39049,0.12284,0.28952
5547.85115,0.13019,5,P37,27,313,0.0393148798639615,0.0096474564286559,0.0117098937755264,5547.851146896552,0.016035390570166674,5.344100361405165e-05,-1.200129312501916,5547.87751,5547.82478,5547.85115,0.09319413793103448,0.029963515018535624,-0.35021783136765783,-1.2677071206574015,0.13019,0.03975,0.09749
5524.98638,0.28345,6,P35,27,313,0.0371677758164511,0.0096082571910134,0.0107712212471546,5524.985435,0.015492388453771518,0.0,-1.1999593672901496,5525.01086,5524.96001,5524.9854350000005,0.20138035714285715,0.06622861882690577,-0.3335727418345714,-1.2857502716316187,0.28345,0.0871,0.211145
5521.15957,0.10059,6,P37,27,313,0.0341388679604937,0.0095790972907179,0.0094153170919548,5521.160515,0.013316850065062181,0.0,-1.2001449495776724,5521.18217,5521.13886,5521.160515,0.0749675,0.021514902469239074,-0.4430383516974852,-1.171206129266639,0.10059,0.03671,0.07911
5687.63869,1.04618,0,R35,211,313,0.1505490392777114,0.0711416486014344,0.0144819784497349,5687.635861692307,0.07094616143190045,-3.3311166218932985e-06,-1.1999925431516825,5687.75733,5687.51439,5687.63586,0.6405753846153847,0.24340237055323885,0.3102031634608707,-1.3247531215364303,1.04633,0.31458,0.595825
5706.07778,1.8194,1,R35,211,313,0.1388976187127703,0.0669727163406288,0.0107591415178649,5706.076833793102,0.0633351429976468,1.551177135057716e-05,-1.200000396615903,5706.18512,5705.96855,5706.076835,1.151573534482759,0.4240689989433207,0.1944667296041132,-1.3951015210627526,1.81959,0.54989,1.09647
5723.28521,2.27205,2,R35,211,313,0.133519471694433,0.0651801281836334,0.0084215314349009,5723.283322612612,0.06061660630121943,7.366272419860368e-06,-1.2000039014940231,5723.3869,5723.17974,5723.28332,1.4492881081081077,0.53192044434639,0.16308219177677155,-1.4154328503790121,2.27205,0.68542,1.39426
5739.24403,2.40103,3,R35,211,313,0.1261817605247389,0.0619278828392783,0.0070232742470737,5739.243087307692,0.056811157324631864,8.68538617160669e-06,-1.1999968246383346,5739.34008,5739.1461,5739.24309,1.538374423076923,0.5591047398024513,0.15056398840114282,-1.414396920479917,2.40103,0.73422,1.4799
5753.94295,2.3062,4,R35,211,313,0.1133104487249023,0.0555086747923478,0.0066086938773086,5753.943886702128,0.05137482820290789,-2.2071661625386783e-06,-1.199960210824384,5754.03146,5753.85631,5753.9438900000005,1.4722206382978722,0.5397727932759102,0.15326721116284744,-1.4135394659079972,2.3062,0.69238,1.415475
5767.3763,2.0362,5,R35,211,313,0.0981156013151496,0.0472691501448325,0.0076858502687944,5767.374421111112,0.044307054855850764,2.67155518951755e-05,-1.1999830728044827,5767.44975,5767.29909,5767.37442,1.2953014814814816,0.4721831231156804,0.1773000170956808,-1.3919158564021412,2.03627,0.6207,1.2362
5779.52716,1.61315,6,R35,211,313,0.0853940112790928,0.0406843910156014,0.0076090440861513,5779.525273943661,0.038870364711374526,3.129267367172805e-05,-1.2000353820138057,5779.59119,5779.45936,5779.52527,1.0218408450704222,0.3761687091632706,0.19190860348788757,-1.3958057698642865,1.61315,0.48991,0.97629
5790.38797,1.143,7,R35,211,313,0.0768172838897823,0.0363257783791212,0.0073436481241617,5790.386087384616,0.035608382759441164,4.649981481822529e-05,-1.2000209821552708,5790.44635,5790.32582,5790.38609,0.7191749230769231,0.27087522440647765,0.2005908952013785,-1.417650198457686,1.143,0.34369,0.67572
5701.96848,0.67713,1,R37,211,313,0.1648518735312267,0.075315027532819,0.0199012601559518,5701.964715306123,0.08018815413408775,5.16133182947582e-08,-1.2000135160940564,5702.10219,5701.82724,5701.96472,0.3992465986394558,0.15645060748642703,0.46125815549741744,-1.2063847210496645,0.67713,0.20391,0.35734
5719.15143,0.83425,2,R37,211,313,0.1500656729804989,0.0688165777162164,0.0177509277872043,5719.1514300763365,0.07148978674227803,-1.7152576912160504e-06,-1.1999951083791893,5719.27384,5719.02902,5719.15143,0.5029636641221373,0.19338151179710142,0.38148424523511826,-1.2757300996295144,0.83425,0.25143,0.45794
5735.09142,0.88046,3,R37,211,313,0.1397456666802845,0.0629939087323369,0.0180300416031924,5735.0895371074375,0.06605320551694249,-1.1753281426706326e-05,-1.1999982413911958,5735.20253,5734.97654,5735.08954,0.5336492561983471,0.2045708360249382,0.34946939597745896,-1.2976777988516701,0.88046,0.26436,0.48961
5749.77527,0.83903,4,R37,211,313,0.1274157875475149,0.05808041286192,0.0155658542012846,5749.772445363637,0.06007279775902051,-5.888596940049804e-06,-1.2000108784823684,5749.87508,5749.66981,5749.7724450000005,0.5115705454545455,0.19519735109138708,0.34029398596238614,-1.3149286463422198,0.83903,0.25381,0.471375
5763.19168,0.73882,5,R37,211,313,0.1156914232318467,0.0506608323022776,0.0167819104793833,5763.187913564356,0.055179907368239495,-2.5000798274774866e-06,-1.2000117819129366,5763.28208,5763.09375,5763.18791,0.444191287128713,0.17257230097940612,0.3868234524109113,-1.28724519436347,0.73882,0.22345,0.40661
5775.32935,0.59887,6,R37,211,313,0.1091984316973401,0.0454302437613138,0.0184479986547447,5775.328408265307,0.053548908351317405,6.85547867598809e-07,-1.2000163273631097,5775.41975,5775.23707,5775.32841,0.3496780612244898,0.14045477607759205,0.5064409537734609,-1.2058763922605757,0.59887,0.17991,0.3066
5786.18263,0.44094,7,R37,211,313,0.1283083251443395,0.0496447623389013,0.0252092757325697,5786.207112818792,0.08127572774438273,-3.7990285277195685e-07,-1.199996609275623,5786.34647,5786.06775,5786.20711,0.28756718120805363,0.18734055849405803,1.2334703374529299,0.15094999357849703,0.73428,0.13244,0.19982
5647.09002,0.9469,1,P35,211,313,0.1573174317596286,0.0722672716786804,0.0184279940000402,5647.08719257353,0.07420808981553413,-7.781002962109616e-06,-1.2000063599049664,5647.21431,5646.96007,5647.08719,0.5763913235294117,0.2197374638797612,0.34198395003686416,-1.3080643355936334,0.9469,0.28594,0.53115
5625.01434,1.50177,2,P35,211,313,0.1447929431422487,0.0694976124477794,0.0118879417297195,5625.011511393443,0.0665968829751892,5.575188778834774e-06,-1.1999937316214555,5625.12545,5624.89757,5625.01151,0.9415913114754096,0.3494428481391788,0.22900666714344708,-1.3736648288878048,1.50177,0.4511,0.890045
5601.75031,1.71532,3,P35,211,313,0.1403857893441818,0.0680481233494693,0.0100649962196288,5601.74842863248,0.06387881298298206,8.383559900043476e-06,-1.200001364172821,5601.85766,5601.6392,5601.74843,1.0856337606837605,0.39837801307241905,0.19586790818555094,-1.3901019400519885,1.71532,0.52018,1.0346
5577.31301,1.66321,4,P35,211,313,0.1334400872731538,0.0643067714845795,0.0104112202647257,5577.311127522124,0.06170405587691169,-1.2732696978007026e-05,-1.1999973391689565,5577.41659,5577.20566,5577.31113,1.0425857522123894,0.38959011242312946,0.21943507958564648,-1.3872169225790703,1.66321,0.49929,0.98387
5551.7175,1.46746,5,P35,211,313,0.120638542053886,0.057426076379719,0.0108438000774011,5551.717499306933,0.05517990395528536,6.240656592138966e-06,-1.2000167118538816,5551.81166,5551.62334,5551.7175,0.9245403960396039,0.34157877986467716,0.21605493843473808,-1.3863147927534032,1.46746,0.44717,0.87221
5524.98073,1.19394,6,P35,211,313,0.1065915203268505,0.0498598746467958,0.0111147359778989,5524.9797849999995,0.049199627824709054,2.8831657470939845e-11,-1.200029370764828,5525.06359,5524.89598,5524.9797849999995,0.7457614444444444,0.27868052837145935,0.2412130752261863,-1.37437103560336,1.19394,0.35837,0.703255
5497.11211,0.87965,7,P35,211,313,0.0958813093893131,0.0429820847534971,0.0126821425905339,5497.110225662652,0.04539430132906114,-1.8294089946960614e-05,-1.1999966464065794,5497.18744,5497.03301,5497.11023,0.5385327710843374,0.20766349003483245,0.31039635283317213,-1.3579237262781498,0.87965,0.26456,0.49829
5643.06359,0.38318,1,P37,211,313,0.2107868661663893,0.0915372108925219,0.0314660132974782,5643.0880706086955,0.18783194318212212,-1.967812283256491e-06,-1.1999991667963443,5643.41199,5642.76415,5643.08807,0.1811589275362319,0.07742555084813524,1.3414195571831353,0.5687588874223382,0.38318,0.11498,0.14444
5621.02557,0.56821,2,P37,211,313,0.1864367755593015,0.0793453941658896,0.029629628849553,5621.022747083332,0.09160506423357562,-3.1492086876725235e-06,-1.2000006237150762,5621.18,5620.86549,5621.02275,0.3250703571428571,0.13007274404572336,0.5764255506119758,-1.0741301621410217,0.56823,0.17059,0.284985
5573.39958,0.61814,4,P37,211,313,0.1640973202747169,0.0735120237895654,0.0217696482241629,5573.397694093959,0.08127566981621222,-2.3215103032614927e-07,-1.2000003368072751,5573.53706,5573.25833,5573.39769,0.3579441610738255,0.1432726302255866,0.5105023691310118,-1.1593340328355584,0.61814,0.18571,0.31906
5521.15016,0.46939,6,P37,211,313,0.1538435807284093,0.0601632110659702,0.0296575038732311,5521.1529818309855,0.07747019896141247,-6.2193816925027464e-06,-1.1999879259230388,5521.28575,5521.02021,5521.15298,0.26116295774647885,0.10895143851418511,0.6764403296608059,-0.9898253587981864,0.46939,0.14167,0.22017
5808.19616,0.43898,9,R35,211,313,0.0995218366434862,0.0342678570524459,0.0230136256691766,5808.194280752689,0.05083075197326595,-5.457480868543784e-07,-1.2000108492422716,5808.28091,5808.10765,5808.19428,0.2385687096774193,0.10358275410664157,0.7638242393327106,-0.9287597538695485,0.43898,0.13197,0.19094
5683.55388,0.41881,0,R37,211,313,0.215793016495316,0.0993548408252257,0.0249486129197586,5683.550109125475,0.1432522936536184,-8.794627026852989e-07,-1.20000038099557,5683.79682,5683.3034,5683.55011,0.21062376425855517,0.08969241734341898,1.0690960052349183,-0.1657184427506091,0.41881,0.12573,0.17126
5597.79733,0.63532,3,P37,211,313,0.2107868661663893,0.0915372108925219,0.0314660132974782,5597.793563333333,0.08345055862132121,-2.116352848092355e-06,-1.1999846333168744,5597.93669,5597.65043,5597.79356,0.3727977777777778,0.14693443288554817,0.4757424897512663,-1.1883825448936687,0.63532,0.1912,0.33426
5547.84738,0.5519,5,P37,211,313,0.1455938457695135,0.06430910543078,0.0204563651928346,5547.846439375,0.07855724138315293,-1.4148962085802064e-06,-1.2000109376378816,5547.98109,5547.71179,5547.84644,0.3146919444444445,0.12710084407832808,0.575166114195197,-1.0847579596038666,0.5519,0.1663,0.27585000000000004
5799.94744,0.73428,8,R35,211,313,0.0720552978337829,0.0345737786334785,0.0059390962945928,5799.945561692308,0.03560796130122398,1.1284210295541994e-05,-1.199950819269747,5800.00583,5799.8853,5799.94556,0.4523490769230769,0.17725858333169545,0.2675431440607467,-1.4233587485211354,0.73428,0.22192,0.41864
5687.6368,0.60712,0,R35,76,313,0.0748027521351106,0.0350547561567737,0.0076943266187792,5687.63680338983,0.0323467268295056,7.574772423977647e-06,-1.2000661942219644,5687.69142,5687.58219,5687.6368,0.39063915254237286,0.1444771572242971,0.11742416112196727,-1.4595140172764567,0.60712,0.18538,0.3804
5706.07966,1.10957,1,R35,76,313,0.0719282286948011,0.0343796937925035,0.0061954154929957,5706.0777752631575,0.031258577685946996,-2.5594318333040957e-05,-1.1999349638038894,5706.13051,5706.02504,5706.07778,0.718890701754386,0.26095455521069766,0.09439012287273311,-1.4405615885622869,1.10957,0.33983,0.69884
5723.28709,1.41885,2,R35,76,313,0.0693649182569896,0.033340965365374,0.0055970756328274,5723.2852058181825,0.03017129569703204,-6.432115208662729e-05,-1.2000345997607966,5723.33605,5723.23436,5723.28521,0.9218321818181818,0.3307797588845849,0.09404254985056096,-1.4286572780816957,1.41885,0.43217,0.90024
5739.24591,1.50578,3,R35,76,313,0.0654090262720348,0.0316515416576541,0.0048141124127931,5739.244970576924,0.02854002558591325,-5.57187668428375e-05,-1.2000036943297467,5739.29299,5739.19695,5739.24497,0.9820923076923076,0.35097233668775135,0.07884213150788653,-1.427954690485492,1.50578,0.45951,0.960755
5753.94671,1.42128,4,R35,76,313,0.0595997596932656,0.028786889719346,0.0045075853689084,5753.946711702129,0.02582146489283448,2.1891047360622088e-05,-1.199931556727805,5753.99003,5753.9034,5753.94671,0.9355193617021277,0.3311887637534526,0.048595764358461226,-1.4370910938117873,1.42154,0.44283,0.92998
5767.37819,1.20508,5,R35,76,313,0.0542858960330012,0.0241384473246622,0.0074300851290534,5767.37724547619,0.023103578458174373,6.377972432186243e-05,-1.2000716878446682,5767.41585,5767.33864,5767.377245,0.805765,0.2804562900968314,-0.01898325254254075,-1.4378115520713852,1.20508,0.36892,0.80311
5779.53092,0.90089,6,R35,76,313,0.0500528959900769,0.018900276460267,0.0102379519714796,5779.52904,0.020385971892416452,-5.119410389575546e-11,-1.199976195164235,5779.56294,5779.49514,5779.52904,0.6210745945945946,0.206136112969004,-0.12234614324417953,-1.4178020168436878,0.90089,0.28914,0.62119
5790.38985,0.60209,7,R35,76,313,0.0476332646254347,0.0135007434017118,0.0130490659857815,5790.389853428572,0.019298366731090456,3.0479681969495477e-05,-1.2000186889897688,5790.42187,5790.35784,5790.38985,0.4177194285714286,0.13971074984836807,-0.18439334987178793,-1.3928468620372605,0.60213,0.18587,0.43532
5799.95121,0.35762,8,R35,76,313,0.0460818443510333,0.0045978099906226,0.0173869547440177,5799.9502696875,0.01766593194569801,5.5111961602829896e-05,-1.1998741317664705,5799.97946,5799.92108,5799.95027,0.2549615625,0.08058833466809333,-0.2722975633885767,-1.337234473853581,0.35762,0.11778,0.264675
5683.55388,0.20749,0,R37,76,313,0.0828964817651251,0.0329949092744888,0.0154538581887853,5683.551992295082,0.033433506516366576,-5.0482511974656486e-05,-1.19997596170219,5683.60849,5683.49549,5683.55199,0.1296704918032787,0.05057252611930149,0.20646884186171313,-1.4718125188131945,0.20749,0.06254,0.12306
5701.96848,0.38093,1,R37,76,313,0.0725019994135652,0.0333420080254944,0.0084395650750848,5701.967540178572,0.030714864183045636,-1.7931741786087455e-05,-1.1999310821777232,5702.01933,5701.91575,5701.96754,0.24758964285714283,0.09110834112027456,0.07142851327130989,-1.4756141317604958,0.38093,0.11601,0.242615
5719.15331,0.48247,2,R37,76,313,0.0691955681888793,0.0320557243524737,0.0077054215671097,5719.151430188677,0.029084906242235902,3.819956197596473e-05,-1.2000386003324601,5719.2004,5719.10247,5719.15143,0.3183933962264152,0.11415447689835094,0.019851943383064216,-1.4665707319356962,0.48247,0.14729,0.3172
5735.0933,0.51169,3,R37,76,313,0.0649154247349362,0.030491351593702,0.0065608624303807,5735.092361999999,0.027453409661500516,4.591041875740369e-05,-1.2000638031512145,5735.1385,5735.04622,5735.092360000001,0.33952519999999997,0.12078879746407084,-0.001178227778277231,-1.466141164623559,0.51169,0.15761,0.337905
5749.77715,0.47488,4,R37,76,313,0.0610346368423344,0.0283956299406676,0.0066104257341124,5749.776211875,0.02636639073215276,4.57488577588002e-05,-1.200048617750066,5749.82047,5749.73196,5749.77621,0.315296875,0.11323408522165065,-0.028965980898156565,-1.4599622313389382,0.47488,0.14258,0.315395
5763.19356,0.40054,5,R37,76,313,0.0556744092746389,0.0237912987564109,0.0087428964271636,5763.192621666667,0.023104532753170474,-1.032966512396482e-06,-1.1999782773171082,5763.23123,5763.15401,5763.19262,0.2737978571428571,0.09358965524280394,-0.12044735950143591,-1.4316702756178192,0.40054,0.12312,0.27837999999999996
5775.33312,0.3028,6,R37,76,313,0.0508475926480027,0.020657594530911,0.0090826763850131,5775.333116756756,0.02038581792629671,2.8770011215609158e-05,-1.2000118276390994,5775.36702,5775.29922,5775.33312,0.21267189189189192,0.06891838376892861,-0.2080621170386915,-1.3870263070846105,0.3028,0.09875,0.2198
5786.1864,0.20538,7,R37,76,313,0.0480584654960608,0.0179464980112786,0.0099993264070676,5786.186396571427,0.019298366731064345,-3.0479536217121263e-05,-1.2000186889846463,5786.21841,5786.15438,5786.1864,0.14495257142857143,0.046955399134701856,-0.24897014126746242,-1.3594403478025026,0.20538,0.06507,0.14821
5647.09002,0.54818,1,P35,76,313,0.076584860920136,0.0352489335409285,0.0088719557864247,5647.089076,0.03288970877108337,3.9746164321398355e-05,-1.1999891870612613,5647.14463,5647.03352,5647.089075,0.35240900000000003,0.1302048509822965,0.12556325639714574,-1.4601256771829831,0.54818,0.16858,0.34082999999999997
5625.01434,0.91411,2,P35,76,313,0.0732808780138847,0.0351222015084181,0.0061207917936483,5625.013394482758,0.03180292357585343,-5.878091890101888e-05,-1.2000327663239099,5625.06707,5624.95972,5625.013395,0.5925977586206898,0.21508677037331914,0.09624776954394319,-1.4469339589105559,0.91411,0.28143,0.57735
5601.75031,1.0592,3,P35,76,313,0.071896219260763,0.0343427893336427,0.0062348967814438,5601.750311754386,0.03125844857917883,-2.5895519021040635e-05,-1.1999477169492945,5601.80304,5601.69758,5601.75031,0.6866435087719297,0.24907162179561373,0.0956947015627948,-1.4415134545561907,1.0592,0.32045,0.67068
5577.31489,1.03211,4,P35,76,313,0.0673314426101531,0.0321111028852157,0.0059380141071105,5577.313952592593,0.02962769275629065,7.780783163044744e-05,-1.2000151332585787,5577.36386,5577.26405,5577.31395,0.6691955555555553,0.24529044611894835,0.07333773761548606,-1.4481003647763067,1.03211,0.31013,0.6545300000000001
5551.72127,0.88744,5,P35,76,313,0.0619148611077375,0.0294091210281208,0.005683416849356,5551.720324375,0.026365661251255314,-6.044602262889116e-05,-1.200043818060239,5551.76458,5551.67607,5551.720325,0.5908879166666666,0.20738912984663901,-0.0025463374229142293,-1.4527698580734063,0.88744,0.27663,0.587755
5524.98261,0.6955,6,P35,76,313,0.0552884008614698,0.0243084204574405,0.0079038741491339,5524.98261,0.023648236720797366,0.0,-1.199982226873252,5525.02216,5524.94306,5524.98261,0.46616813953488373,0.1650458902166565,-0.06481302134875072,-1.4450804339340493,0.6955,0.2101,0.47098
5497.11399,0.4823,7,P35,76,313,0.0506962252118585,0.0195168742575384,0.0100470391507214,5497.113051052633,0.020928805545656168,-9.668337636994463e-05,-1.2000360728313741,5497.14789,5497.07821,5497.11305,0.3320265789473684,0.11263261335280642,-0.1636237052529852,-1.4095515033657553,0.4823,0.14808,0.340115
5643.06547,0.19184,1,P37,76,313,0.0840200063482488,0.0334118872758549,0.0156913160663154,5643.066413125,0.03506438589697243,1.844031644928305e-05,-1.1999419363821822,5643.12574,5643.00709,5643.066409999999,0.1175978125,0.04687272681366439,0.27845817201629564,-1.4455375698874111,0.19184,0.05809,0.10891
5621.02369,0.31185,2,P37,76,313,0.0755610077034319,0.0336561157766812,0.0102699484907409,5621.022747068966,0.03180231581599872,-3.750767322139945e-05,-1.1999487848956174,5621.07642,5620.96907,5621.02275,0.20201068965517238,0.07496402683163624,0.07226908421669621,-1.4748790872844453,0.31185,0.09419,0.197675
5597.79733,0.36059,3,P37,76,313,0.0721555478314357,0.0330219293366163,0.0086307046552596,5597.795446545453,0.030172197296470176,-2.2777016773610965e-05,-1.2000550967657972,5597.84629,5597.7446,5597.79545,0.2370767272727273,0.08527494204596543,0.04096865745795683,-1.4728843771387161,0.36059,0.11158,0.23052
5573.40146,0.34787,4,P37,76,313,0.0690797657747592,0.0309671269386242,0.009137442364586,5573.399577358489,0.02908409684080242,5.5055276728099176e-05,-1.2000291806088075,5573.44854,5573.35061,5573.39958,0.22798830188679248,0.08333116181689336,0.026709495986122697,-1.47550103699592,0.34787,0.1048,0.22782
5547.84926,0.3003,5,P37,76,313,0.0630665727796716,0.0290183947585953,0.0073185515675819,5547.847381020408,0.02690920507346327,6.345006403308227e-05,-1.199969050126956,5547.89258,5547.80218,5547.84738,0.19966204081632655,0.07168590179792421,-0.032456963316496924,-1.466211773867253,0.3003,0.09015,0.20242
5521.15581,0.23822,6,P37,76,313,0.0619027241932274,0.0257315537868115,0.010480313602122,5521.152040000001,0.024735386870622832,-1.03907422872799e-10,-1.200037451872157,5521.19347,5521.11061,5521.15204,0.16209133333333337,0.05625735590690664,-0.11002989047839297,-1.4522271996418574,0.23822,0.07298,0.163
5683.55388,0.52285,0,R37,181,315,0.0911545552680035,0.0413844602378451,0.0113659434029302,5683.552933870968,0.03397707782548712,-5.72550557131066e-05,-1.19998619869774,5683.61037,5683.49549,5683.552935,0.33241596774193544,0.1252310636771239,0.1543371526462978,-1.4584048671873033,0.52285,0.15754,0.319325
5701.97037,0.90283,1,R37,181,315,0.0753383986218683,0.0333270066336238,0.0105244745845849,5701.969423392858,0.03071475270502774,-2.4302433523095574e-05,-1.1999445747395971,5702.02121,5701.91763,5701.969425,0.5904026785714286,0.21185120699972484,0.06812933125099069,-1.4514586672446963,0.90283,0.27874,0.5787249999999999
5719.1552,1.10622,2,R37,181,315,0.0722534035560815,0.0334487837775216,0.0080816997624661,5719.154255,0.030715694714939193,-3.33175648591912e-11,-1.2000826654824406,5719.20604,5719.10247,5719.1542549999995,0.7186526785714287,0.2606646678466491,0.07922344882871031,-1.4436284299303102,1.10622,0.33701,0.70242
5735.09519,1.15071,3,R37,181,315,0.0693897953499338,0.031936249962347,0.008040034295913,5735.094245370371,0.02962815449095504,4.622282871775646e-05,-1.2000587956009503,5735.14415,5735.04434,5735.094245,0.7465124074074074,0.27200842789339896,0.07980538139320618,-1.4446768761457855,1.15071,0.34833,0.72971
5749.77904,1.0633,4,R37,181,315,0.0649938234035578,0.0303770163952875,0.0068174843264892,5749.779036862745,0.027997502852251974,4.063625531352694e-05,-1.2000432237072773,5749.82612,5749.73196,5749.77904,0.691923137254902,0.25199317353047634,0.06115218641635232,-1.4477312866711434,1.0633,0.32055,0.67134
5763.19545,0.89176,5,R37,181,315,0.0594904888995905,0.0276914606995404,0.0064208691109171,5763.19638826087,0.025279222149165302,-1.836435472078367e-05,-1.200007742317597,5763.23876,5763.15401,5763.19639,0.5917032608695653,0.2107397944180279,-0.008950093494924144,-1.4504794722622292,0.89176,0.27017,0.58911
5775.335,0.67743,6,R37,181,315,0.0563452947094354,0.0244944144634533,0.0083816856521423,5775.335941666667,0.02310453275316324,-1.0329765027229405e-06,-1.1999782773181353,5775.37455,5775.29733,5775.33594,0.45415261904761905,0.1610853874322336,-0.06450625061783363,-1.449048337562747,0.67744,0.20431,0.457275
5786.19016,0.45914,7,R37,181,315,0.0668162233621947,0.0215040907015159,0.0165559344149757,5786.18828,0.021473103984621936,-4.975505413752625e-11,-1.20005071301411,5786.22406,5786.1525,5786.18828,0.3141892307692308,0.10753916484569007,-0.12740137774087754,-1.4318509278523204,0.45914,0.14067,0.32531
