Material,Space Group,Z_media,Z_media_pon,Z_std,Z_std_pon,Z_minimo,Z_maximo,Electronegativity_media,Electronegativity_media_pon,Electronegativity_std,Electronegativity_std_pon,Electronegativity_minimo,Electronegativity_maximo,IonizationPotential_media,IonizationPotential_media_pon,IonizationPotential_std,IonizationPotential_std_pon,IonizationPotential_minimo,IonizationPotential_maximo,ElectronAffinity_media,ElectronAffinity_media_pon,ElectronAffinity_std,ElectronAffinity_std_pon,ElectronAffinity_minimo,ElectronAffinity_maximo,HOMO_media,HOMO_media_pon,HOMO_std,HOMO_std_pon,HOMO_minimo,HOMO_maximo,LUMO_media,LUMO_media_pon,LUMO_std,LUMO_std_pon,LUMO_minimo,LUMO_maximo,r_s_orbital_media,r_s_orbital_media_pon,r_s_orbital_std,r_s_orbital_std_pon,r_s_orbital_minimo,r_s_orbital_maximo,r_p_orbital_media,r_p_orbital_media_pon,r_p_orbital_std,r_p_orbital_std_pon,r_p_orbital_minimo,r_p_orbital_maximo,r_d_orbital_media,r_d_orbital_media_pon,r_d_orbital_std,r_d_orbital_std_pon,r_d_orbital_minimo,r_d_orbital_maximo,r_atomic_nonbonded_media,r_atomic_nonbonded_media_pon,r_atomic_nonbonded_std,r_atomic_nonbonded_std_pon,r_atomic_nonbonded_minimo,r_atomic_nonbonded_maximo,r_valence_lastorbital_media,r_valence_lastorbital_media_pon,r_valence_lastorbital_std,r_valence_lastorbital_std_pon,r_valence_lastorbital_minimo,r_valence_lastorbital_maximo,r_covalent_media,r_covalent_media_pon,r_covalent_std,r_covalent_std_pon,r_covalent_minimo,r_covalent_maximo,Valence_media,Valence_media_pon,Valence_std,Valence_std_pon,Valence_minimo,Valence_maximo,PeriodicColumn_media,PeriodicColumn_media_pon,PeriodicColumn_std,PeriodicColumn_std_pon,PeriodicColumn_minimo,PeriodicColumn_maximo,PeriodicColumn_upto18_media,PeriodicColumn_upto18_media_pon,PeriodicColumn_upto18_std,PeriodicColumn_upto18_std_pon,PeriodicColumn_upto18_minimo,PeriodicColumn_upto18_maximo,NumberUnfilledOrbitals_media,NumberUnfilledOrbitals_media_pon,NumberUnfilledOrbitals_std,NumberUnfilledOrbitals_std_pon,NumberUnfilledOrbitals_minimo,NumberUnfilledOrbitals_maximo,Polarizability_media,Polarizability_media_pon,Polarizability_std,Polarizability_std_pon,Polarizability_minimo,Polarizability_maximo,target
BaCl2,P-4m2,36.5,30.0,19.5,6.5,17.0,56.0,2.025,2.4033333333333333,1.135,-0.3783333333333332,0.89,3.16,-9.5872,-11.000433333333334,4.2397,1.4132333333333333,-13.8269,-5.3475,-1.3148,-2.1053333333333333,2.3716,0.7905333333333333,-3.6864,1.0568,-5.912,-6.806233333333332,2.6826999999999996,0.8942333333333325,-8.5947,-3.2293,1.5017999999999998,2.6426,3.4223999999999997,-1.1408,-1.9206,4.9242,1.4376,1.1845666666666668,0.7591,0.25303333333333317,0.6785,2.1967,1.56305,1.294266666666667,0.8063500000000001,0.2687833333333332,0.7567,2.3694,1.3075999999999999,1.3213666666666668,0.0413,-0.013766666666666816,1.2663,1.3489,1.4849999999999999,1.32,0.495,0.16499999999999992,0.99,1.98,1.4767,1.2367,0.7199999999999999,0.24000000000000005,0.7567,2.1967,1.585,1.3966666666666665,0.565,0.18833333333333346,1.02,2.15,4.5,5.333333333333333,2.5,-0.833333333333333,2.0,7.0,4.5,5.333333333333333,2.5,-0.833333333333333,2.0,7.0,9.5,12.0,7.5,-2.5,2.0,17.0,0.5,0.6666666666666666,0.5,-0.16666666666666663,0.0,1.0,143.635,100.61333333333333,129.065,43.02166666666666,14.57,272.7,0
BaI2,P-4m2,54.5,54.0,1.5,0.5,53.0,56.0,1.7750000000000001,2.07,0.885,-0.2949999999999997,0.89,2.66,-8.21955,-9.1769,2.8720499999999998,0.9573499999999999,-11.0916,-5.3475,-1.13035,-1.8594,2.18715,0.72905,-3.3175,1.0568,-5.1566,-5.799033333333333,1.9273,0.6424333333333332,-7.0839,-3.2293,1.1530999999999998,2.1776666666666666,3.0737,-1.0245666666666666,-1.9206,4.2268,1.54955,1.3338333333333334,0.64715,0.2157166666666665,0.9024,2.1967,1.72215,1.5064,0.6472500000000001,0.2157500000000001,1.0749,2.3694,0.8391,0.6967,0.42719999999999997,0.1424,0.4119,1.2663,1.655,1.5466666666666669,0.32499999999999996,0.10833333333333317,1.33,1.98,1.6358,1.4488333333333332,0.5609,0.18696666666666673,1.0749,2.1967,1.77,1.6433333333333333,0.38,0.1266666666666666,1.39,2.15,9.5,12.0,7.5,-2.5,2.0,17.0,4.5,5.333333333333333,2.5,-0.833333333333333,2.0,7.0,9.5,12.0,7.5,-2.5,2.0,17.0,0.5,0.6666666666666666,0.5,-0.16666666666666663,0.0,1.0,153.65,113.96666666666665,119.05,39.68333333333335,34.6,272.7,0
BiBr2,P-3m1,59.0,51.0,24.0,8.0,35.0,83.0,2.49,2.6466666666666665,0.47,-0.1566666666666665,2.02,2.96,-10.18835,-10.960366666666667,2.31605,0.772016666666667,-12.5044,-7.8723,-2.5156,-2.8487333333333336,0.9994000000000001,0.3331333333333335,-3.515,-1.5162,-6.21355,-6.761866666666667,1.6449500000000001,0.548316666666667,-7.8585,-4.5686,3.7859499999999997,4.3304,1.6333499999999999,-0.5444500000000001,2.1526,5.4193,0.8706499999999999,0.8309000000000001,0.11925000000000002,0.039749999999999897,0.7514,0.9899,1.0925500000000001,1.0228333333333335,0.20915000000000006,0.06971666666666654,0.8834,1.3017,0.3875,0.3343666666666667,0.15940000000000001,0.053133333333333324,0.2281,0.5469,1.2999999999999998,1.2466666666666666,0.16000000000000003,0.053333333333333344,1.14,1.46,1.0925500000000001,1.0228333333333335,0.20915000000000006,0.06971666666666654,0.8834,1.3017,1.3399999999999999,1.2933333333333332,0.14,0.046666666666666745,1.2,1.48,23.0,21.0,6.0,2.0,17.0,29.0,6.0,6.333333333333333,1.0,-0.33333333333333304,5.0,7.0,16.0,16.333333333333332,1.0,-0.33333333333333215,15.0,17.0,2.0,1.6666666666666667,1.0,0.33333333333333326,1.0,3.0,35.9,31.2,14.1,4.700000000000001,21.8,50.0,1
BiF2,P-4m2,46.0,33.666666666666664,37.0,12.333333333333336,9.0,83.0,3.0,3.3266666666666667,0.98,-0.32666666666666666,2.02,3.98,-13.5627,-15.4595,5.6903999999999995,1.8968000000000003,-19.2531,-7.8723,-2.8005000000000004,-3.2286,1.2843000000000002,0.4280999999999999,-4.0848,-1.5162,-7.8413,-8.9322,3.2727000000000004,1.0908999999999995,-11.114,-4.5686,1.9351500000000001,1.8626666666666667,0.21745000000000003,0.07248333333333334,1.7177,2.1526,0.6971499999999999,0.5995666666666667,0.29275,0.0975833333333333,0.4044,0.9899,0.83785,0.6832333333333334,0.46385000000000004,0.15461666666666668,0.374,1.3017,0.8062,0.8926333333333333,0.2592999999999999,-0.0864333333333333,0.5469,1.0655,1.085,0.96,0.375,0.125,0.71,1.46,0.83785,0.6832333333333334,0.46385000000000004,0.15461666666666668,0.374,1.3017,1.025,0.8733333333333334,0.455,0.15166666666666656,0.57,1.48,18.0,14.333333333333334,11.0,3.666666666666666,7.0,29.0,6.0,6.333333333333333,1.0,-0.33333333333333304,5.0,7.0,16.0,16.333333333333332,1.0,-0.33333333333333215,15.0,17.0,2.0,1.6666666666666667,1.0,0.33333333333333326,1.0,3.0,26.85,19.133333333333333,23.15,7.716666666666667,3.7,50.0,1
BiO2,P-4m2,45.5,33.0,37.5,12.5,8.0,83.0,2.73,2.966666666666667,0.71,-0.2366666666666668,2.02,3.44,-12.08915,-13.494766666666669,4.21685,1.4056166666666683,-16.306,-7.8723,-2.1666499999999997,-2.3834666666666666,0.65045,0.21681666666666666,-2.8171,-1.5162,-6.79955,-7.5432,2.23095,0.7436499999999997,-9.0305,-4.5686,3.1805000000000003,3.5231333333333335,1.0279,-0.34263333333333335,2.1526,4.2084,0.7253499999999999,0.6371666666666667,0.26455,0.08818333333333334,0.4608,0.9899,0.8675,0.7227666666666668,0.43420000000000003,0.14473333333333327,0.4333,1.3017,0.8109500000000001,0.8989666666666666,0.26404999999999995,-0.08801666666666658,0.5469,1.075,1.095,0.9733333333333333,0.365,0.1216666666666667,0.73,1.46,0.8675,0.7227666666666668,0.43420000000000003,0.14473333333333327,0.4333,1.3017,1.07,0.9333333333333332,0.41,0.13666666666666677,0.66,1.48,17.5,13.666666666666666,11.5,3.833333333333334,6.0,29.0,5.5,5.666666666666667,0.5,-0.16666666666666696,5.0,6.0,15.5,15.666666666666666,0.5,-0.16666666666666607,15.0,16.0,2.5,2.3333333333333335,0.5,0.16666666666666652,2.0,3.0,27.62,20.16,22.380000000000003,7.46,5.24,50.0,1
BiS2,P-6m2,49.5,38.333333333333336,33.5,11.166666666666664,16.0,83.0,2.3,2.393333333333333,0.28,-0.09333333333333305,2.02,2.58,-9.79855,-10.440633333333333,1.92625,0.6420833333333325,-11.7248,-7.8723,-2.05755,-2.238,0.54135,0.18045,-2.5989,-1.5162,-5.7885,-6.195133333333334,1.2199,0.4066333333333336,-7.0084,-4.5686,3.39605,3.8105333333333333,1.24345,-0.4144833333333333,2.1526,4.6395,0.8686,0.8281666666666666,0.12130000000000002,0.04043333333333338,0.7473,0.9899,1.0755000000000001,1.0001,0.2262,0.07540000000000008,0.8493,1.3017,0.9701500000000001,1.1112333333333333,0.42324999999999996,-0.14108333333333328,0.5469,1.3934,1.24,1.1666666666666667,0.21999999999999997,0.07333333333333325,1.02,1.46,1.0755000000000001,1.0001,0.2262,0.07540000000000008,0.8493,1.3017,1.2650000000000001,1.1933333333333334,0.21499999999999997,0.07166666666666666,1.05,1.48,17.5,13.666666666666666,11.5,3.833333333333334,6.0,29.0,5.5,5.666666666666667,0.5,-0.16666666666666696,5.0,6.0,15.5,15.666666666666666,0.5,-0.16666666666666607,15.0,16.0,2.5,2.3333333333333335,0.5,0.16666666666666652,2.0,3.0,34.685,29.580000000000002,15.315,5.104999999999999,19.37,50.0,1
CaBr2,P-4m2,27.5,30.0,7.5,-2.5,20.0,35.0,1.98,2.3066666666666666,0.98,-0.32666666666666666,1.0,2.96,-9.3931,-10.430200000000001,3.111300000000001,1.037100000000001,-12.5044,-6.2818,-1.1552000000000002,-1.9418,2.3598,0.7865999999999999,-3.515,1.2046,-5.8130500000000005,-6.494866666666667,2.04545,0.6818166666666667,-7.8585,-3.7676,1.7422,2.9678999999999998,3.6771000000000003,-1.2257,-1.9349,5.4193,1.2751,1.1005333333333331,0.5237,0.17456666666666681,0.7514,1.7988,1.45515,1.2645666666666666,0.57175,0.19058333333333333,0.8834,2.0269,0.46154999999999996,0.3837333333333333,0.23344999999999996,0.07781666666666666,0.2281,0.695,1.44,1.3399999999999999,0.30000000000000004,0.10000000000000009,1.14,1.74,1.3411,1.1885333333333332,0.4577,0.15256666666666674,0.8834,1.7988,1.48,1.3866666666666667,0.28,0.09333333333333327,1.2,1.76,9.5,12.0,7.5,-2.5,2.0,17.0,4.5,5.333333333333333,2.5,-0.833333333333333,2.0,7.0,9.5,12.0,7.5,-2.5,2.0,17.0,0.5,0.6666666666666666,0.5,-0.16666666666666663,0.0,1.0,91.28500000000001,68.12333333333333,69.485,23.16166666666667,21.8,160.77,0
CaCl2,P-4m2,18.5,18.0,1.5,0.5,17.0,20.0,2.08,2.44,1.08,-0.3599999999999999,1.0,3.16,-10.05435,-11.311866666666667,3.7725500000000003,1.257516666666667,-13.8269,-6.2818,-1.2409,-2.0560666666666667,2.4455,0.8151666666666666,-3.6864,1.2046,-6.18115,-6.985666666666667,2.41355,0.8045166666666672,-8.5947,-3.7676,1.49465,2.6378333333333335,3.42955,-1.1431833333333337,-1.9349,4.9242,1.23865,1.0519333333333334,0.5601499999999999,0.1867166666666666,0.6785,1.7988,1.3918,1.1801000000000001,0.6351,0.21169999999999983,0.7567,2.0269,1.02195,1.1309333333333333,0.32695,-0.10898333333333338,0.695,1.3489,1.365,1.24,0.375,0.125,0.99,1.74,1.27775,1.1040666666666665,0.52105,0.17368333333333347,0.7567,1.7988,1.3900000000000001,1.2666666666666666,0.37,0.1233333333333334,1.02,1.76,4.5,5.333333333333333,2.5,-0.833333333333333,2.0,7.0,4.5,5.333333333333333,2.5,-0.833333333333333,2.0,7.0,9.5,12.0,7.5,-2.5,2.0,17.0,0.5,0.6666666666666666,0.5,-0.16666666666666663,0.0,1.0,87.67,63.30333333333334,73.10000000000001,24.366666666666664,14.57,160.77,0
CaI2,P-4m2,36.5,42.0,16.5,-5.5,20.0,53.0,1.83,2.106666666666667,0.8300000000000001,-0.27666666666666684,1.0,2.66,-8.6867,-9.488333333333333,2.4049,0.8016333333333336,-11.0916,-6.2818,-1.05645,-1.8101333333333331,2.26105,0.7536833333333331,-3.3175,1.2046,-5.42575,-5.978466666666667,1.65815,0.552716666666667,-7.0839,-3.7676,1.14595,2.1729,3.08085,-1.02695,-1.9349,4.2268,1.3506,1.2012,0.4482,0.14939999999999992,0.9024,1.7988,1.5509,1.3922333333333334,0.476,0.1586666666666665,1.0749,2.0269,0.55345,0.5062666666666666,0.14154999999999998,0.04718333333333333,0.4119,0.695,1.5350000000000001,1.4666666666666668,0.20499999999999996,0.06833333333333325,1.33,1.74,1.43685,1.3162,0.36195,0.12064999999999992,1.0749,1.7988,1.575,1.5133333333333334,0.18500000000000005,0.061666666666666536,1.39,1.76,9.5,12.0,7.5,-2.5,2.0,17.0,4.5,5.333333333333333,2.5,-0.833333333333333,2.0,7.0,9.5,12.0,7.5,-2.5,2.0,17.0,0.5,0.6666666666666666,0.5,-0.16666666666666663,0.0,1.0,97.685,76.65666666666668,63.085,21.028333333333325,34.6,160.77,0
CaTe2,P-4m2,36.0,41.333333333333336,16.0,-5.333333333333336,20.0,52.0,1.55,1.7333333333333334,0.55,-0.18333333333333335,1.0,2.1,-7.988899999999999,-8.557933333333333,1.7071,0.5690333333333331,-9.696,-6.2818,-0.6213000000000001,-1.2299333333333333,1.8258999999999999,0.6086333333333334,-2.4472,1.2046,-4.85965,-5.2236666666666665,1.09205,0.36401666666666666,-5.9517,-3.7676,1.0266000000000002,2.0137666666666667,2.9615,-0.9871666666666667,-1.9349,3.9881,1.37425,1.2327333333333332,0.42455,0.14151666666666673,0.9497,1.7988,1.58805,1.4417666666666669,0.43884999999999996,0.1462833333333331,1.1492,2.0269,0.5621499999999999,0.5178666666666666,0.13284999999999997,0.0442833333333334,0.4293,0.695,1.545,1.4800000000000002,0.19499999999999995,0.06499999999999984,1.35,1.74,1.474,1.3657333333333332,0.3248,0.10826666666666673,1.1492,1.7988,1.5699999999999998,1.5066666666666666,0.19000000000000006,0.06333333333333335,1.38,1.76,9.0,11.333333333333334,7.0,-2.333333333333334,2.0,16.0,4.0,4.666666666666667,2.0,-0.666666666666667,2.0,6.0,9.0,11.333333333333334,7.0,-2.333333333333334,2.0,16.0,1.0,1.3333333333333333,1.0,-0.33333333333333326,0.0,2.0,98.885,78.25666666666667,61.885000000000005,20.62833333333333,37.0,160.77,1
CdCl2,P-3m1,32.5,27.333333333333332,15.5,5.166666666666668,17.0,48.0,2.425,2.67,0.7350000000000001,-0.24499999999999988,1.69,3.16,-11.543700000000001,-12.304766666666666,2.2832,0.7610666666666654,-13.8269,-9.2605,-1.03765,-1.9205666666666665,2.6487499999999997,0.8829166666666665,-3.6864,1.6111,-7.12585,-7.615466666666666,1.4688499999999998,0.4896166666666666,-8.5947,-5.657,1.9905,2.9684000000000004,2.9337,-0.9779000000000004,-0.9432,4.9242,0.9570000000000001,0.8641666666666667,0.2785,0.09283333333333327,0.6785,1.2355,1.28035,1.1058000000000001,0.5236500000000001,0.17454999999999993,0.7567,1.804,0.93405,1.0723333333333334,0.41485,-0.13828333333333337,0.5192,1.3489,1.2349999999999999,1.1533333333333333,0.245,0.08166666666666667,0.99,1.48,0.9961,0.9163,0.2394,0.07980000000000004,0.7567,1.2355,1.23,1.16,0.20999999999999996,0.07000000000000006,1.02,1.44,9.5,8.666666666666666,2.5,0.8333333333333339,7.0,12.0,4.5,5.333333333333333,2.5,-0.833333333333333,2.0,7.0,14.5,15.333333333333334,2.5,-0.8333333333333339,12.0,17.0,0.5,0.6666666666666666,0.5,-0.16666666666666663,0.0,1.0,30.685,25.313333333333333,16.115,5.371666666666666,14.57,46.8,0
CdI2,P-6m2,50.5,51.333333333333336,2.5,-0.8333333333333357,48.0,53.0,2.175,2.3366666666666664,0.4850000000000001,-0.1616666666666664,1.69,2.66,-10.17605,-10.481233333333334,0.9155499999999996,0.3051833333333338,-11.0916,-9.2605,-0.8532,-1.6746333333333332,2.4642999999999997,0.8214333333333331,-3.3175,1.6111,-6.37045,-6.608266666666666,0.7134499999999999,0.23781666666666634,-7.0839,-5.657,1.6418,2.5034666666666667,2.585,-0.8616666666666668,-0.9432,4.2268,1.06895,1.0134333333333334,0.16655000000000003,0.0555166666666666,0.9024,1.2355,1.43945,1.3179333333333334,0.36455000000000004,0.1215166666666666,1.0749,1.804,0.46555,0.44766666666666666,0.05365,0.017883333333333334,0.4119,0.5192,1.405,1.3800000000000001,0.07499999999999996,0.02499999999999991,1.33,1.48,1.1552,1.1284333333333334,0.08030000000000004,0.026766666666666605,1.0749,1.2355,1.415,1.4066666666666665,0.025000000000000022,0.008333333333333415,1.39,1.44,14.5,15.333333333333334,2.5,-0.8333333333333339,12.0,17.0,4.5,5.333333333333333,2.5,-0.833333333333333,2.0,7.0,14.5,15.333333333333334,2.5,-0.8333333333333339,12.0,17.0,0.5,0.6666666666666666,0.5,-0.16666666666666663,0.0,1.0,40.7,38.666666666666664,6.099999999999998,2.033333333333335,34.6,46.8,0
CdSe2,P-4m2,41.0,38.666666666666664,7.0,2.3333333333333357,34.0,48.0,2.12,2.263333333333333,0.42999999999999994,-0.1433333333333333,1.69,2.55,-10.0272,-10.282766666666667,0.7667000000000002,0.2555666666666667,-10.7939,-9.2605,-0.4616500000000001,-1.1525666666666667,2.07275,0.6909166666666665,-2.5344,1.6111,-6.08375,-6.226,0.4267500000000002,0.14224999999999977,-6.5105,-5.657,1.8998499999999998,2.8475333333333332,2.84305,-0.9476833333333334,-0.9432,4.7429,1.0176,0.9449666666666667,0.21790000000000004,0.07263333333333327,0.7997,1.2355,1.3809,1.2398666666666667,0.42310000000000003,0.14103333333333334,0.9578,1.804,0.37945,0.33286666666666664,0.13975,0.04658333333333335,0.2397,0.5192,1.3199999999999998,1.2666666666666666,0.16000000000000003,0.053333333333333344,1.16,1.48,1.09665,1.0503666666666667,0.13885000000000003,0.04628333333333334,0.9578,1.2355,1.3199999999999998,1.28,0.12,0.039999999999999925,1.2,1.44,14.0,14.666666666666666,2.0,-0.6666666666666661,12.0,16.0,4.0,4.666666666666667,2.0,-0.666666666666667,2.0,6.0,14.0,14.666666666666666,2.0,-0.6666666666666661,12.0,16.0,1.0,1.3333333333333333,1.0,-0.33333333333333326,0.0,2.0,36.519999999999996,33.093333333333334,10.28,3.426666666666664,26.24,46.8,1
CrO2,P-6m2,16.0,13.333333333333334,8.0,2.666666666666666,8.0,24.0,2.55,2.8466666666666662,0.89,-0.2966666666666663,1.66,3.44,-11.81775,-13.313833333333335,4.488250000000001,1.4960833333333343,-16.306,-7.3295,-1.7879,-2.1309666666666667,1.0292,0.34306666666666663,-2.8171,-0.7587,-6.7479499999999994,-7.5088,2.28255,0.76085,-9.0305,-4.4654,2.3492,2.9689333333333336,1.8592,-0.6197333333333337,0.49,4.2084,0.9437,0.7827333333333334,0.48290000000000005,0.16096666666666665,0.4608,1.4266,0.9198000000000001,0.7576333333333333,0.48650000000000004,0.1621666666666668,0.4333,1.4063,0.7571,0.8630666666666666,0.31789999999999996,-0.10596666666666668,0.4392,1.075,1.0,0.91,0.27,0.08999999999999997,0.73,1.27,0.43625,0.4352666666666667,0.0029499999999999804,0.0009833333333333083,0.4333,0.4392,1.025,0.9033333333333333,0.3649999999999999,0.12166666666666665,0.66,1.39,6.0,6.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,0.0,6.0,6.0,11.0,12.666666666666666,5.0,-1.666666666666666,6.0,16.0,4.0,3.3333333333333335,2.0,0.6666666666666665,2.0,6.0,41.62,29.493333333333336,36.379999999999995,12.126666666666662,5.24,78.0,0
CsO2,P-4m2,31.5,23.666666666666668,23.5,7.833333333333332,8.0,55.0,2.115,2.5566666666666666,1.325,-0.44166666666666665,0.79,3.44,-10.07615,-12.152766666666666,6.229850000000001,2.0766166666666663,-16.306,-3.8463,-1.6631,-2.0477666666666665,1.154,0.3846666666666665,-2.8171,-0.5091,-5.5582,-6.715633333333333,3.4722999999999997,1.1574333333333326,-9.0305,-2.0859,1.99025,2.7296333333333336,2.21815,-0.7393833333333335,-0.2279,4.2084,1.4982499999999999,1.1524333333333334,1.0374499999999998,0.3458166666666665,0.4608,2.5357,1.5944,1.2073666666666667,1.1611,0.38703333333333334,0.4333,2.7555,1.44075,1.3188333333333333,0.36575,0.12191666666666667,1.075,1.8065,1.49,1.2366666666666666,0.76,0.2533333333333334,0.73,2.25,1.4845,1.1340999999999999,1.0512,0.35040000000000004,0.4333,2.5357,1.55,1.2533333333333332,0.8899999999999999,0.2966666666666668,0.66,2.44,3.5,4.333333333333333,2.5,-0.833333333333333,1.0,6.0,3.5,4.333333333333333,2.5,-0.833333333333333,1.0,6.0,8.5,11.0,7.5,-2.5,1.0,16.0,1.5,1.6666666666666667,0.5,-0.16666666666666674,1.0,2.0,202.57,136.79333333333332,197.32999999999998,65.77666666666669,5.24,399.9,1
CuH2,P-6m2,15.0,10.333333333333334,14.0,4.666666666666665,1.0,29.0,2.05,2.1,0.15000000000000013,-0.050000000000000044,1.9,2.2,-10.48715,-11.2192,2.1961499999999994,0.732050000000001,-12.6833,-8.291,-1.48005,-1.4958,0.047250000000000014,0.01574999999999993,-1.5273,-1.4328,-5.55035,-5.8644,0.9421499999999998,0.31404999999999994,-6.4925,-4.6082,1.04095,0.9356333333333332,0.31595,0.10531666666666678,0.725,1.3569,0.79435,0.6584,0.40784999999999993,0.13595,0.3865,1.2022,,,,,,,,,,,,,0.875,0.7066666666666667,0.5049999999999999,0.16833333333333328,0.37,1.38,0.79435,0.6584,0.40784999999999993,0.13595,0.3865,1.2022,0.8150000000000001,0.6466666666666666,0.505,0.16833333333333342,0.31,1.32,6.0,4.333333333333333,5.0,1.666666666666667,1.0,11.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,4.333333333333333,5.0,1.666666666666667,1.0,11.0,1.0,1.0,0.0,0.0,1.0,1.0,28.97355371185,20.818071615799997,24.46644628815,8.155482096050003,4.5071074237,53.44,1
CuI2,P-4m2,41.0,45.0,12.0,-4.0,29.0,53.0,2.2800000000000002,2.4066666666666667,0.3800000000000001,-0.1266666666666667,1.9,2.66,-9.6913,-10.158066666666667,1.4002999999999997,0.46676666666666655,-11.0916,-8.291,-2.37515,-2.6892666666666667,0.9423499999999999,0.3141166666666667,-3.3175,-1.4328,-5.84605,-6.258666666666667,1.23785,0.41261666666666663,-7.0839,-4.6082,2.79185,3.2701666666666664,1.43495,-0.4783166666666665,1.3569,4.2268,1.0523,1.0023333333333333,0.14989999999999998,0.04996666666666666,0.9024,1.2022,1.16205,1.133,0.08715000000000006,0.02905000000000002,1.0749,1.2492,0.36545,0.38093333333333335,0.04644999999999999,-0.015483333333333349,0.319,0.4119,1.355,1.3466666666666667,0.02499999999999991,0.008333333333333304,1.33,1.38,1.13855,1.1173333333333333,0.06364999999999998,0.02121666666666666,1.0749,1.2022,1.355,1.3666666666666665,0.03499999999999992,-0.011666666666666492,1.32,1.39,14.0,15.0,3.0,-1.0,11.0,17.0,4.0,5.0,3.0,-1.0,1.0,7.0,14.0,15.0,3.0,-1.0,11.0,17.0,1.0,1.0,0.0,0.0,1.0,1.0,44.019999999999996,40.88,9.419999999999998,3.139999999999997,34.6,53.44,1
CuSe2,P-3m1,31.5,32.333333333333336,2.5,-0.8333333333333357,29.0,34.0,2.2249999999999996,2.3333333333333335,0.32499999999999996,-0.10833333333333361,1.9,2.55,-9.54245,-9.9596,1.2514500000000002,0.41714999999999947,-10.7939,-8.291,-1.9836,-2.1672000000000002,0.5508000000000001,0.1836000000000001,-2.5344,-1.4328,-5.55935,-5.8764,0.9511500000000002,0.31705000000000005,-6.5105,-4.6082,3.0499,3.614233333333333,1.6929999999999998,-0.5643333333333331,1.3569,4.7429,1.00095,0.9338666666666665,0.20124999999999998,0.06708333333333344,0.7997,1.2022,1.1035,1.0549333333333333,0.14570000000000005,0.04856666666666676,0.9578,1.2492,0.27935,0.26613333333333333,0.039650000000000005,0.013216666666666668,0.2397,0.319,1.27,1.2333333333333332,0.10999999999999999,0.036666666666666736,1.16,1.38,1.08,1.0392666666666666,0.12219999999999998,0.0407333333333334,0.9578,1.2022,1.26,1.24,0.06000000000000005,0.020000000000000018,1.2,1.32,13.5,14.333333333333334,2.5,-0.8333333333333339,11.0,16.0,3.5,4.333333333333333,2.5,-0.833333333333333,1.0,6.0,13.5,14.333333333333334,2.5,-0.8333333333333339,11.0,16.0,1.5,1.6666666666666667,0.5,-0.16666666666666674,1.0,2.0,39.839999999999996,35.306666666666665,13.6,4.533333333333333,26.24,53.44,1
CuTe2,P-4m2,40.5,44.333333333333336,11.5,-3.8333333333333357,29.0,52.0,2.0,2.033333333333333,0.10000000000000009,-0.033333333333333215,1.9,2.1,-8.993500000000001,-9.227666666666666,0.7024999999999997,0.23416666666666597,-9.696,-8.291,-1.94,-2.1090666666666666,0.5072,0.1690666666666666,-2.4472,-1.4328,-5.2799499999999995,-5.503866666666667,0.6717499999999998,0.2239166666666672,-5.9517,-4.6082,2.6725000000000003,3.1110333333333333,1.3156,-0.4385333333333332,1.3569,3.9881,1.07595,1.0338666666666667,0.12624999999999997,0.04208333333333325,0.9497,1.2022,1.1992,1.1825333333333334,0.050000000000000044,0.016666666666666607,1.1492,1.2492,0.37415,0.39253333333333335,0.055150000000000005,-0.018383333333333335,0.319,0.4293,1.365,1.36,0.014999999999999902,0.004999999999999893,1.35,1.38,1.1757,1.1668666666666667,0.026499999999999968,0.008833333333333249,1.1492,1.2022,1.35,1.36,0.029999999999999916,-0.01000000000000012,1.32,1.38,13.5,14.333333333333334,2.5,-0.8333333333333339,11.0,16.0,3.5,4.333333333333333,2.5,-0.833333333333333,1.0,6.0,13.5,14.333333333333334,2.5,-0.8333333333333339,11.0,16.0,1.5,1.6666666666666667,0.5,-0.16666666666666674,1.0,2.0,45.22,42.48,8.219999999999999,2.740000000000002,37.0,53.44,1
FeF2,P-4m2,17.5,14.666666666666666,8.5,2.833333333333334,9.0,26.0,2.9050000000000002,3.263333333333333,1.075,-0.35833333333333317,1.83,3.98,-13.32945,-15.304,5.92365,1.9745500000000002,-19.2531,-7.4058,-2.7635500000000004,-3.2039666666666666,1.3212500000000003,0.44041666666666646,-4.0848,-1.4423,-7.7686,-8.883733333333334,3.3454000000000006,1.1151333333333335,-11.114,-4.4232,0.59605,0.9699333333333334,1.1216499999999998,-0.3738833333333334,-0.5256,1.7177,0.8706499999999999,0.7152333333333333,0.46625,0.1554166666666667,0.4044,1.3369,1.04055,0.8183666666666666,0.6665500000000001,0.22218333333333345,0.374,1.7071,0.7238499999999999,0.8377333333333333,0.34164999999999995,-0.11388333333333339,0.3822,1.0655,0.98,0.89,0.27,0.08999999999999997,0.71,1.25,0.3781,0.3767333333333333,0.0040999999999999925,0.0013666666666666827,0.374,0.3822,0.9450000000000001,0.82,0.37500000000000006,0.12500000000000006,0.57,1.32,7.5,7.333333333333333,0.5,0.16666666666666696,7.0,8.0,7.5,7.333333333333333,0.5,0.16666666666666696,7.0,8.0,12.5,14.0,4.5,-1.5,8.0,17.0,2.5,2.0,1.5,0.5,1.0,4.0,30.85,21.8,27.15,9.05,3.7,58.0,0
